Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Album Image URL,Track Duration (ms),Popularity,Artist Genres,Danceability,Label
089keBWJUOsI9wUeVr1uIr,Hummingbird Heartbeat,Katy Perry,Teenage Dream: The Complete Confection,2012,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,212280,43,pop,0.596,Capitol Records
1TAuw7KEOKz4DnhgyqSFp7,I Am Australian,The Seekers,Carnival Of Hits Tour 2000,2019,https://i.scdn.co/image/ab67616d0000b273b806241e3ae4dcc4a01dd5f2,365720,37,british invasion,0.447,Universal Music Australia Pty. Ltd.
4GdYM1hIvRfK8keBF2eQ1a,Inside Out (feat. Charlee),"The Chainsmokers, Charlee",Collage EP,2016,https://i.scdn.co/image/ab67616d0000b2737c3b8acbb943c8da17364f34,233573,35,pop,0.549,Disruptor Records/Columbia
6sjNqhfajowPKi2wH50yI6,Let's Dance - Radio Edit,Five,Greatest Hits,2003,https://i.scdn.co/image/ab67616d0000b27310df926bec224d743644ea3e,218066,25,boy band,0.629,RCA Records Label
7oULk6VxtOdXFZB3Xwqekj,She Wears My Ring,Johnny O'Keefe,The Wild One,2001,https://i.scdn.co/image/ab67616d0000b273b6ee8a754ff6dd988c24714e,135493,6,australian rock,0.251,WM Australia
05kAnRGmYvzwFo4nXdQH66,"Someday, One Day",The Seekers,The Seekers,1989,https://i.scdn.co/image/ab67616d0000b273e517ee64fd625057c25108fc,155106,21,british invasion,0.471,Parlophone UK
0bsuSsRatN6sXKTnOMIwBb,Emma,Hot Chocolate,Cicero Park,1974,https://i.scdn.co/image/ab67616d0000b27317e5b933c43cbaa2030bb9e0,232040,42,disco,0.632,Parlophone UK
6IctRzzSyMt5OtAjPaXgd4,Take Me Bak 'Ome,Slade,Sladest (Expanded),1973,https://i.scdn.co/image/ab67616d0000b27323840816dd15f4053bdd494d,195973,0,glam rock,0.372,BMG Rights Management (UK) Limited
300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,Ray Parker Jr.,Arista Heritage Series: Ray Parker,2000,https://i.scdn.co/image/ab67616d0000b27332f8412a7cae5f847aef07d8,240800,56,theme,0.779,Arista
5zF2zGPkL6Ipsn9AfAK6RP,This Love,Maroon 5,Songs About Jane,2002,https://i.scdn.co/image/ab67616d0000b273fb869ab46e93e7069c67134f,206200,0,pop,0.714,Universal Music Group
5r5GXkI2BY9Lpp2qqa5ahf,She's The One,The Cockroaches,The Cockroaches,1987,https://i.scdn.co/image/ab67616d0000b27344ca4e23bd93514deccf5236,152960,0,australian rock,0.604,Universal Music Group
54tWzW3JZe9KsHSzYDQzUO,Concrete And Clay,Mental As Anything,Surf & Mull & Sex & Fun: The Classic Recordings Of Mental As Anything,2019,https://i.scdn.co/image/ab67616d0000b2733afcb92e2acf52ecefda7eee,165275,29,australian rock,0.56,Universal Music Australia Pty. Ltd.
2mCoPoJKtIoUuqkvTsJs3Z,Boys Will Be Boys,Choirboys,Big Bad Noise,1987,https://i.scdn.co/image/ab67616d0000b273a3a6751bbf9ebc1e966ecd5b,208506,42,australian rock,0.631,WM Australia
5a4zLc4KfVOWGNpu0tkPRK,I Need Somebody,Bardot,Play It Like That,2001,https://i.scdn.co/image/ab67616d0000b273ac3d9d3f0c68c96029da3776,206413,0,australian pop,0.641,LilliPilli IP
1J9UPtMi1tbpktnu2J3oiR,I Wanna Be a Cowboy,Boys Don't Cry,All the Very Best,2020,https://i.scdn.co/image/ab67616d0000b273a081521ed9eff77a6a52839f,366155,29,new wave,0.754,MICRORICH INC
3xl7PsO7Hzuig6To9FgDm6,Left Outside Alone,Anastacia,Anastacia,2004,https://i.scdn.co/image/ab67616d0000b273ff4a7c68133a6c9398be6b64,257426,62,pop soul,0.663,Epic
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,COSMIC,2018,https://i.scdn.co/image/ab67616d0000b273f9f2d43ff44bdfbe8c556f8d,131064,71,pop,0.71,iamcosmic
6ebxt3Iylxe0GcEuUGlIvb,Dreaming of You,The Coral,The Coral,2002,https://i.scdn.co/image/ab67616d0000b2732cfbfcaccd52f76488c56418,141000,60,britpop,0.441,Sony Music CG
1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,Fine Line,2019,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,240133,79,pop,0.567,Columbia
3pTYRUFEzU21WMpqsULLwU,This Time I Know It's For Real,Young Divas,Young Divas,2006,https://i.scdn.co/image/ab67616d0000b2736b39fff29de478c2a2e8b189,234453,34,australian pop,0.588,Sony BMG Music Entertainment
6RjKVXi31fui9m4dbiGRrL,I Knew You Were Trouble,Taylor Swift,Red,2012,https://i.scdn.co/image/ab67616d0000b2737d2f918a1b23f98ceb7510fa,219720,0,pop,0.499,Universal Music Group
2nCXuFS4Dt4BpHkxA9rhPL,Eagle Rock - 2011 Remaster,Daddy Cool,Daddy Who? Daddy Cool (40th Anniversary Edition),1971,https://i.scdn.co/image/ab67616d0000b2738a62b3ddb1b4eaa7739cc770,250066,56,australian rock,0.618,Sony Music Entertainment
6Jmyt5MDXcSSbXAChDH5Xe,Strawberry Kisses,Nikki Webster,Strawberry Kisses,2001,https://i.scdn.co/image/ab67616d0000b273051cde3bf387e9648bcd2b74,213773,17,australian pop,0.699,Sony Music Entertainment
7KrvzSAXmM45m7AnoqdDsx,Close To You,John Butler Trio,April Uprising,2010,https://i.scdn.co/image/ab67616d0000b2738c58b143b2b7df84eabe6400,231413,38,banjo,0.662,Jarrah Records
2sY0M3k69oAYz7EOPVRFjo,Big Girl (You Are Beautiful),MIKA,Life In Cartoon Motion,2006,https://i.scdn.co/image/ab67616d0000b2733408a925e0bcb7940f864a0e,248000,55,electropop,0.796,Universal-Island Records Ltd.
1tFgbvRzyEaIhnVRqCwJy9,Out Of Mind Out Of Sight,Models,Out Of Mind Out Of Sight,1985,https://i.scdn.co/image/ab67616d0000b273cc4e89505b4862c1175d90b1,217466,44,australian rock,0.628,WM Australia
3u15HIfwOuesnY5Bn27eXm,Looking for an Echo,Ol' 55,Take It Greasy,1976,https://i.scdn.co/image/ab67616d0000b273644d67f41beda36cb3ada2ec,205266,30,australian rock,0.628,WM Australia
3CrOmXikSbhPlvEj67NVOV,Mother's Daughter,Miley Cyrus,SHE IS COMING,2019,https://i.scdn.co/image/ab67616d0000b2732439faaa714af568c974565c,219080,0,pop,0.598,RCA Records Label
0JqZAtfchMdhGOIhj6NNT5,Everywhere I Go,"QED, Jenny Morris",Animal Magic,1984,https://i.scdn.co/image/ab67616d0000b273d5f1d395aa9d80bb05c86a01,211800,21,classic nz pop,0.616,EMI Recorded Music Australia Pty Ltd
2nYR8mMHG0ViIdHtS9hJ6w,Wasabi,Lee Harding,What's Wrong With This Picture?,2006,https://i.scdn.co/image/ab67616d0000b27397fb975be53943a43a5b124a,180333,26,australian talent show,0.393,Sony BMG Music Entertainment
18DfMhEx4ddoreHrvZDF6Q,The Power of Love,Jennifer Rush,The Power Of Love: The Best Of Jennifer Rush,1995,https://i.scdn.co/image/ab67616d0000b273b3030d635fdba26d12279145,268200,59,new wave pop,0.521,Columbia
05n5jVlrWO9hFjtfHU61OT,Don’t Be So Shy - Filatov & Karas Remix,"Imany, Filatov, Karas",Don’t Be So Shy (Filatov & Karas Remix),2016,https://i.scdn.co/image/ab67616d0000b273b65cd866ff4a88225648fb36,190000,44,french indie pop,0.737,Astrx
5EhFzA5rP6O6phY64QYeZ4,Accidents Happen,Zoë Badwi,Zoë,2011,https://i.scdn.co/image/ab67616d0000b273ef914a97a92a933e498206d5,187845,0,australian dance,0.66,WM Australia
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives - International Version,2009,https://i.scdn.co/image/ab67616d0000b2734ea6653890e297d53e93e3e0,202066,80,pop,0.652,Hollywood Records
64EWXSXvxhpdFQgvvtL22y,Helping Hand,The Screaming Jets,Tear Of Thought,1992,https://i.scdn.co/image/ab67616d0000b273432c22599bf9adb88859a8f4,290493,43,australian rock,0.498,rooArt
4MVhYm4LCenxBIZKrT5CAc,Dancing in the City,Marshall Hain,Free Ride,2011,https://i.scdn.co/image/ab67616d0000b273750bcf0e47b1a74cd2217d90,229480,45,classic uk pop,0.721,Parlophone UK
5HOpkTTVcmZHnthgyxrIL8,The Fox (What Does the Fox Say?),Ylvis,The Fox (What Does the Fox Say?),2013,https://i.scdn.co/image/ab67616d0000b273078f1176c3c725de8e95f490,213708,62,comic,0.703,WM Norway
7wC5vOh3fQibFYWjCIotKw,Bye Bye Baby,Bay City Rollers,Once Upon A Star,1975,https://i.scdn.co/image/ab67616d0000b2735b646e3a50ea4f0e4c5b5aa3,170360,51,bubblegum pop,0.627,Arista
6UZArptSnaRCHxUaGC2SsM,I'd Die To Be With You Tonight - Remastered,Jimmy Barnes,For The Working Class Man,1985,https://i.scdn.co/image/ab67616d0000b273a2d811d9a020484904acae16,239912,26,australian rock,0.566,Bloodlines
3rcNGUOJ0mPOUcAFUlEyT3,Set Adrift on Memory Bliss (Re-Recorded),P.M. Dawn,Latest & Greatest,2014,https://i.scdn.co/image/ab67616d0000b273a5564676c55baa50c7680d8b,235800,0,contemporary r&b,0.795,X-Ray Records
2rljUeYPPbkfnl5mUwCMKP,Don't Need Love,Johnny Diesel & The Injectors,Johnny Diesel And The Injectors,1989,https://i.scdn.co/image/ab67616d0000b273277659fad2498fd48648d3b4,251240,0,australian rock,0.453,Chrysalis
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,Falling,2018,https://i.scdn.co/image/ab67616d0000b2730e4bd9ce99988f3182bf771a,159381,2,melodic rap,0.785,Alamo Records
1x6jPyUfLuTNQ3o5zykG2x,You Give Me Something,Jamiroquai,A Funk Odyssey,2001,https://i.scdn.co/image/ab67616d0000b273909ebb0c355f14d0ee7f9974,199600,62,dance pop,0.639,Epic
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),2022,https://i.scdn.co/image/ab67616d0000b27304cd9a1664fb4539a55643fe,210575,70,lgbtq+ hip hop,0.637,Columbia
3kovBaZ1LGLH1PL31qG7cL,I Was Made for Dancin',Leif Garrett,The Leif Garrett Collection,1998,https://i.scdn.co/image/ab67616d0000b273a2ff51f12d2f8e0c711320fa,196440,42,bubblegum pop,0.689,Volcano
67t9XakWxL3JuoRTN4uk01,Not a Day Goes By,Rick Price,HEAVEN KNOWS,1992,https://i.scdn.co/image/ab67616d0000b273b8f9440460763a3106741755,259200,27,australian pop,0.609,Epic
07cyeNU4ACaV9kjGg4pZyc,Stole the Show,Parson James,The Temple EP,2016,https://i.scdn.co/image/ab67616d0000b273affed0446de9aa5ae0874f90,231880,17,pop soul,0.406,RCA Records Label
59uQI0PADDKeE6UZDTJEe8,Last Night,Morgan Wallen,3 Songs At A Time Sampler,2023,https://i.scdn.co/image/ab67616d0000b273fc1df8423733f6f3c9e8dea2,163854,77,contemporary country,0.492,Big Loud Records / Mercury Records / Republic Records
494OU6M7NOf4ICYb4zWCf5,Sugar,Maroon 5,V - Deluxe,2015,https://i.scdn.co/image/ab67616d0000b2735430b6be862e01be82a50bc8,235493,55,pop,0.748,Interscope Records*
5Ti9uSxSZUWvmAsLNxkHds,Smiley,Ronnie Burns,70 Hits of the '70s,2016,https://i.scdn.co/image/ab67616d0000b273a6f173ddeeeca55fc54cddf3,209186,12,beatlesque,0.129,WM Australia
50Lf1pAMJqgnERsUK1hzG6,Sleepwalking,Elderbrook,Sleepwalking,2018,https://i.scdn.co/image/ab67616d0000b2739247c40c1e2d6fbb4aeb001f,185505,37,uk dance,0.831,Parlophone UK
22Lg6vvMS2JC07aAjsGvtU,Hot N Cold,Katy Perry,Hot N Cold,2008,https://i.scdn.co/image/ab67616d0000b2734e837b06165d5d397e235e5b,223226,50,pop,0.702,Capitol Records
2uVvdA2rIdY1kSO1khtEkg,Rock It,Little Red,Midnight Remember,2010,https://i.scdn.co/image/ab67616d0000b273164f7b919cf9592879d06e13,210160,0,australian indie,0.718,Liberation Records
1Xp8MKmfoFDib6dHM6JF53,I'm Kissing You,Des'ree,Supernatural,1998,https://i.scdn.co/image/ab67616d0000b273df5db9751cfa58ceadbed9a0,293573,54,europop,0.224,S2
3WlN3JAWrY0Q5cEb2IEJXF,Dear Life,Delta Goodrem,Wings of the Wild,2016,https://i.scdn.co/image/ab67616d0000b27365028f49de79b27dc653d9df,189709,34,australian pop,0.521,Sony Music Entertainment
3c22wjAcHgEVBi2VEKYGdE,Let's Stay Together,Craig David,Signed Sealed Delivered,2010,https://i.scdn.co/image/ab67616d0000b2731923422d0ef3d0db5b80a8b0,216573,31,british soul,0.676,UMC (Universal Music Catalogue)
4FlupGCHOTx5nZAxPS0ZCJ,Tease Me,Chaka Demus & Pliers,True Reggae,2007,https://i.scdn.co/image/ab67616d0000b273689cdae6fcf39d7e032b94ab,219506,0,funana,0.948,Universal Music
0nhu2tp9FXwTu8kUDvS0xO,Remember Me - Original Mix,Blue Boy,Remember Me,1997,https://i.scdn.co/image/ab67616d0000b273a43eef3a375edc6220dca517,424306,10,classic house,0.88,Altra Moda Music
3lJASPixida6lWj7iV8Dv7,Endless Road,Time Bandits,As Life...,2012,https://i.scdn.co/image/ab67616d0000b273104ee4a0ab0c86ede79911b1,248746,0,nederpop,0.497,SWV Records
6HPLeKiNm92RbykX2BDTUB,Stuck On You,Lionel Richie,Can't Slow Down,1983,https://i.scdn.co/image/ab67616d0000b2732166b28714239e31b48aeb17,192066,70,soft rock,0.509,Motown
7ufnFt3fA9Ut2K0DILUZ34,The Pied Piper,Crispian St. Peters,Follow Me...,1966,https://i.scdn.co/image/ab67616d0000b27342490e478ae4d3d3f3ada35c,151666,40,british invasion,0.692,Fuel Records
4hNnlZ2ro9G7npTrV08LS3,The Power Of Love - Radio Edit,Céline Dion,My Love Essential Collection,2008,https://i.scdn.co/image/ab67616d0000b273b6c3ded89e2b350636705f92,288173,0,canadian pop,0.534,Columbia
4uqh9bualXNHXXwO2wPorc,Daisies,Katy Perry,Daisies,2020,https://i.scdn.co/image/ab67616d0000b2738df6751bad8ab6b5c928dba3,173123,54,pop,0.639,Capitol Records
1A8OrMrc15qpXp5MuOfvG2,Cruisin' - Single Edit,"Huey Lewis, Gwyneth Paltrow",Greatest Hits: Huey Lewis And The News,2006,https://i.scdn.co/image/ab67616d0000b2735306ed42ae78f317258c51bb,214306,54,new wave pop,0.747,Capitol Records
2GAcmsgBScPDaxw6tE9hww,Saturday Night,Cold Chisel,The Best of Cold Chisel - All for You,2011,https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6,261569,0,australian rock,0.62,Cold Chisel Pty Ltd
7F1cvZrjJyVKi1dbB0IpS3,When The War Is Over,Cold Chisel,The Best of Cold Chisel - All for You,2011,https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6,265306,0,australian rock,0.562,Cold Chisel Pty Ltd
3Eoe2nUdMXWM5Vz805Erqj,Rain,Anthony Callea,Anthony Callea,2005,https://i.scdn.co/image/ab67616d0000b27319739c476619dba7d2e2a9b3,228986,20,australian pop,0.495,BMG Music
3SG0r51qgOaENNG1dQplRv,Not Many,Scribe,The Crusader,2003,https://i.scdn.co/image/ab67616d0000b2738971c2ae8654a31cb430107d,223080,0,nz hip hop,0.824,Dirty Records
3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,Nine Days,The Madding Crowd,2000,https://i.scdn.co/image/ab67616d0000b273df51a705c36af75f7ecbf181,189333,62,pop rock,0.481,Epic/550 Music
48qgKbH9HrrSMj3j6KSPzN,Bow River,Cold Chisel,The Best of Cold Chisel - All for You,2011,https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6,262480,0,australian rock,0.272,Cold Chisel Pty Ltd
6jrQpctf9Fg3btO1I7qX7X,Girls Like That (Don't Go for Guys Like Us),Custard,Loverama,1999,https://i.scdn.co/image/ab67616d0000b273317061bf09e4f40bfe32a174,190826,33,australian alternative rock,0.672,Sony Music Entertainment
3VWUscWqo4tv3IBpCZXMpx,Sister,Sister2sister,One,2000,https://i.scdn.co/image/ab67616d0000b2734497475be3e82ce527571b47,209253,25,australian pop,0.641,WM Australia
6bldx2VmqcHGB8OkNdtqA0,Love Me,Yvonne Elliman,70s Love,2001,https://i.scdn.co/image/ab67616d0000b273ac7db91a4fd7b8f37bc7bbac,197920,34,disco,0.653,Universal Music Group International
31CYUJj5f9lbQ0Qqm9PzK5,Falling,Julee Cruise,Floating Into The Night,1989,https://i.scdn.co/image/ab67616d0000b273e70f4f014070340f0739db30,321853,47,dream pop,0.192,143/Warner Records
3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,Creeds,Push Up (Main Edit),2023,https://i.scdn.co/image/ab67616d0000b273b1f8e7c90fbffff33cb74254,139300,79,hypertechno,0.767,Columbia/B1 Recordings
3BseI2RqmMy9QLMBc4jtRd,I Thought About You,The Beautiful Girls,Ziggurats,2007,https://i.scdn.co/image/ab67616d0000b273d1b768c639d3e37a8f62e8b9,192466,28,australian reggae fusion,0.684,Die!Boredom Records
1IyCo9c1WOij7mz0pmhvNt,Don't Stop,Tim & Jean,Like What,2011,https://i.scdn.co/image/ab67616d0000b2738ebcda683220eb49e9efdba3,216146,0,australian indie,0.503,Universal Music Australia Pty. Ltd.
5eUB6MpcKB8dN4mPOOkqpV,Shoot Me Down - Radio Edit,Zoë Badwi,Shoot Me Down,2012,https://i.scdn.co/image/ab67616d0000b273807777603ed15048fa39deb8,211949,0,australian dance,0.597,WM Australia
1LyMFWND4HmkCCxXOFDpRp,Peppermint Twist,Joey Dee & The Starliters,Peppermint Twist,2012,https://i.scdn.co/image/ab67616d0000b2732f8eb6e84b644f58cbc4fc4c,122017,0,doo-wop,0.411,AP Music Ltd
01QicLin8hNjIcUDuE0nRP,Diane,The Bachelors,The Bachelors - The Decca Years,1999,https://i.scdn.co/image/ab67616d0000b273589b9c6ea2c6bb65c047ca17,154000,31,british invasion,0.401,Decca Music Group Ltd.
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),2013,https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,231240,75,pop,0.613,RCA Records Label
7FV2dNSFj8hP8D4XobzS7T,Missing You,Ray Peterson,Best Music Legends,2016,https://i.scdn.co/image/ab67616d0000b2730ab54a9f0c910c726cf41530,167836,1,deep adult standards,0.545,Blind Data Records
3nKeNPOQXlQhT7vPPdwDaq,Lonely,Akon,Trouble Deluxe Edition,2005,https://i.scdn.co/image/ab67616d0000b273f76344dfd580f3225d1022ae,235800,0,dance pop,0.634,SRC Records
2pobHsjxYNYI885GZVVZUc,Still,Bill Anderson,Po' Folks and Other Great Country Hits,2017,https://i.scdn.co/image/ab67616d0000b273f3cf55216e90dba192033c05,172225,0,nashville sound,0.515,FourMatt Music
1qJRJSd8TRFGkT5cnN93s9,Sometimes When We Touch - Radio Edit,"Newton, StarLab",Time to Believe,2013,https://i.scdn.co/image/ab67616d0000b2732379078f29524a3a30935096,235920,0,ruta destroy,0.592,U4iA Recordings
2xpGRGcqQjNdmgkwzH0k4z,I Told the Brook,Billy Thorpe & The Aztecs,It's All Happening - 23 Original Hits (1964-1975),1995,https://i.scdn.co/image/ab67616d0000b2732a0a7bf57031f91316bb840a,193026,0,australian rock,0.553,Albert Productions
1cV2ZlkzRvW3cXkW4mTduE,Fishin' in the Dark,Nitty Gritty Dirt Band,More Great Dirt: The Best of the Nitty Gritty Dirt Band,1989,https://i.scdn.co/image/ab67616d0000b273a1b330ff81a5bbe2aa35d30a,202786,41,country rock,0.771,Warner Records
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,Lover,2019,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,221306,84,pop,0.359,Taylor Swift
3tP0kdmWRSqmJAt4nR3ykw,Mississippi,Pussycat,First Of All,1976,https://i.scdn.co/image/ab67616d0000b273f29bea2413e6f0ceb1fa84cb,273800,52,nederpop,0.605,"Universal Music, a division of Universal International Music BV"
6fTsxhIosAU6zXTAhSaemI,Chasing Highs,ALMA,Chasing Highs,2017,https://i.scdn.co/image/ab67616d0000b273a77067da548e040dde5459ac,195678,0,electropop,0.782,Universal Music Group
5lWSa1rmuSL6OBPOnkAqoa,Rasputin,Boney M.,Daddy Cool,1994,https://i.scdn.co/image/ab67616d0000b273d792d961638fd28f8d281947,220666,66,europop,0.69,Ariola Express
2nUJvBO87SkxCViQsLc9Zr,Man's Not Hot,Big Shaq,Man's Not Hot,2017,https://i.scdn.co/image/ab67616d0000b273e297a281788cf46e9094a2ca,186026,0,london rap,0.895,Universal Music Group
7mSUMlp8ttG8H00RePyZ5J,Right Back Where We Started From - 1994 Remaster,Maxine Nightingale,Playlist: Dance,2008,https://i.scdn.co/image/ab67616d0000b2734a51b9a84a6de879f9cddc05,190733,0,classic uk pop,0.688,Parlophone UK
3gkUWlXM4gDUZbKn5WO3N9,Rock It,Little Red,Midnight Remember,2010,https://i.scdn.co/image/ab67616d0000b2734ac1bf12d349c36e1359979f,210160,49,australian indie,0.718,Liberation Records
0xgTmnbKX8mOjlyWqw1eEc,Candydrunk,Zeek Power,Candydrunk,2019,https://i.scdn.co/image/ab67616d0000b273607ad01e2a9cd6fa501cdd69,215723,0,australian talent show,0.474,Nesian Roots Entertainment
5tZWtGT65sMrDVPB5H444n,Castles,Freya Ridings,Freya Ridings,2019,https://i.scdn.co/image/ab67616d0000b273692701741cd800811b944be9,211842,56,uk pop,0.672,Good Soldier Records/Capitol Records
47DzE0bNSqWj4z3mrPU3gj,Aussie As,Matt Scullion,Aussie As,2019,https://i.scdn.co/image/ab67616d0000b2731939c53a6364969c3464acf0,219840,34,australian country,0.53,Checked Label Services Pty Ltd
4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,As It Was,2022,https://i.scdn.co/image/ab67616d0000b273b46f74097655d7f353caab14,167303,28,pop,0.52,Columbia
0nx0ykcEyjITS1IDhaLGHx,Breakfast At Sweethearts,Cold Chisel,The Best of Cold Chisel - All for You,2011,https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6,250485,0,australian rock,0.636,Cold Chisel Pty Ltd
0b8NSp03mAkWHZoQYRYvO4,"Seasons of Change, Pt. 1",Blackfeather,At The Mountains Of Madness,1971,https://i.scdn.co/image/ab67616d0000b2731ff135204eafdf8c3e0de378,232946,19,psychedelic blues-rock,0.59,WM Australia
6nSt8n7r0bznM8PCvHEmPj,You're Moving out Today,Carole Bayer Sager,Carole Bayer Sager,1977,https://i.scdn.co/image/ab67616d0000b2731f464e7f7be932f7d2e00916,215053,33,yacht rock,0.638,Rhino/Elektra
3tUeeimKbYBggXTdkxdrgf,Come Back,Londonbeat,The Very Best Of,1997,https://i.scdn.co/image/ab67616d0000b273548232fa98cc7a36ec3b9bef,232066,14,hip house,0.704,RCA Camden
73YXXC5N6UKONVzdJUNQGg,Sandy,Larry Hall,Totally Cool '60s: Lost Hits & Misses,2016,https://i.scdn.co/image/ab67616d0000b2733051419917d8f505313010af,150680,0,instrumental worship,0.359,Record Town
1eyq8cjUQ2daFthW2PC2GM,Glory of Love,Peter Cetera,Solitude / Solitaire,1986,https://i.scdn.co/image/ab67616d0000b2739cd3665c5518c19b9ba36676,258333,72,soft rock,0.52,Rhino/Warner Records
7q3qX7Ees3FZtRFJXWgPZs,It's Raining Men,Geri Halliwell,Scream If You Wanna Go Faster,2001,https://i.scdn.co/image/ab67616d0000b27320fa8a1a52c78ef950f52745,254640,58,europop,0.637,Parlophone UK
40sQJLcAmhFfzPjx5ikBEv,No Second Prize,Jimmy Barnes,Hits,1996,https://i.scdn.co/image/ab67616d0000b27388f2c82f6386037ca3972911,239360,39,australian rock,0.571,Bloodlines
7eOfcKKfwdUnNV3rKZLX1H,We Hold On,Kaz James,If They Knew,2008,https://i.scdn.co/image/ab67616d0000b273fb37c03777e64670e3b21aaa,211480,4,australian dance,0.584,Sony BMG Music Entertainment
5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,Super Hits,1985,https://i.scdn.co/image/ab67616d0000b27301ed248b4ac01c868e688322,221840,73,power pop,0.555,Columbia/Legacy
55JrQ3cHaR9lWGnmAZ0sGy,Ruby Don't Take Your Love to Town,Kenny Rogers & The First Edition,The Very Best of Kenny Rogers & The First Edition,2016,https://i.scdn.co/image/ab67616d0000b27345cef166a877606768766af6,179933,0,psychedelic rock,0.665,Ambition Entertainment
1yfHCiyxfm3XlKpFj5zsJU,Summer Rain - Remastered,Johnny Rivers,Realization,1968,https://i.scdn.co/image/ab67616d0000b2737b114df6618de493d4cbeeb0,232426,39,bubblegum pop,0.514,Zonophone
3Uo7WG0vmLQ07WB4BDwy7D,willow,Taylor Swift,evermore,2020,https://i.scdn.co/image/ab67616d0000b27325751b4b32829d6bbfe6be7f,214706,69,pop,0.392,Taylor Swift
2D7WrirGvL1vJwBFLwBSzJ,Little Shocks,Kaiser Chiefs,The Future Is Medieval,2011,https://i.scdn.co/image/ab67616d0000b27382f37f6c30793851a9d0b1f3,221959,0,modern rock,0.482,B Unique UK Ltd
0XvjOhwCnXXFOSlBbV9jPN,Barbra Streisand - Radio Edit,Duck Sauce,Barbra Streisand,2010,https://i.scdn.co/image/ab67616d0000b2734c5b4db59bf6e92e9beefe18,196533,40,disco house,0.769,disco:wax
4KqsoEi99o9rdVfhvA1IPB,Home,Teddy Cream,Home,2020,https://i.scdn.co/image/ab67616d0000b2735b5346f5ab992ea240694cba,168387,12,melbourne bounce,0.638,Hussle Recordings AU
5k5U7YXpf4FDY5jLDzBArn,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack","Bill Medley, Jennifer Warnes",Dirty Dancing: Anniversary Edition,2012,https://i.scdn.co/image/ab67616d0000b273cb3f972145ced47e76a95c63,288986,37,soft rock,0.695,RCA/Legacy
